id,id_index,id_2,icon,typeSkill,typeBuff,name,typeEffSkill,range,rangeLan,nTarget,damage,manaLost,timeDelay,nKick,info,Lv_RQ,percentLv,typeDevil,option,EffSpec,LvDevilSkill,phanTramDevilSkill
818,320,1004,19,3,0,Ý chí của D,0,0,0,0,0,0,0,0,"Tăng khả năng kháng lại tác dụng phụ của đòn tấn công vật lý như Hoa mắt, choáng, chảy máu, giảm tấn công, giảm phòng thủ.",1,0,0,"[[26,200]]","[0,-1,-1]",0,0
820,321,1004,19,3,0,Ý chí của D +1,0,0,0,0,0,0,0,0,"Tăng khả năng kháng lại tác dụng phụ của đòn tấn công vật lý như Hoa mắt, choáng, chảy máu, giảm tấn công, giảm phòng thủ.",2,0,0,"[[26,250]]","[0,-1,-1]",0,0
822,322,1004,19,3,0,Ý chí của D +2,0,0,0,0,0,0,0,0,"Tăng khả năng kháng lại tác dụng phụ của đòn tấn công vật lý như Hoa mắt, choáng, chảy máu, giảm tấn công, giảm phòng thủ.",3,0,0,"[[26,300]]","[0,-1,-1]",0,0
824,323,1004,19,3,0,Ý chí của D +3,0,0,0,0,0,0,0,0,"Tăng khả năng kháng lại tác dụng phụ của đòn tấn công vật lý như Hoa mắt, choáng, chảy máu, giảm tấn công, giảm phòng thủ.",4,0,0,"[[26,350]]","[0,-1,-1]",0,0
826,324,1004,19,3,0,Ý chí của D +4,0,0,0,0,0,0,0,0,"Tăng khả năng kháng lại tác dụng phụ của đòn tấn công vật lý như Hoa mắt, choáng, chảy máu, giảm tấn công, giảm phòng thủ.",5,0,0,"[[26,400]]","[0,-1,-1]",0,0
828,325,1005,20,3,0,Tinh thần võ sĩ đạo,0,0,0,0,0,0,0,0,"Tăng khả năng kháng lại tác dụng phụ của đòn tấn công thuộc tính như Lửa cháy, Đóng băng, Điện giật và Trúng độc.",1,0,0,"[[27,200]]","[0,-1,-1]",0,0
830,326,1005,20,3,0,Tinh thần võ sĩ đạo +1,0,0,0,0,0,0,0,0,"Tăng khả năng kháng lại tác dụng phụ của đòn tấn công thuộc tính như Lửa cháy, Đóng băng, Điện giật và Trúng độc.",2,0,0,"[[27,250]]","[0,-1,-1]",0,0
832,327,1005,20,3,0,Tinh thần võ sĩ đạo +2,0,0,0,0,0,0,0,0,"Tăng khả năng kháng lại tác dụng phụ của đòn tấn công thuộc tính như Lửa cháy, Đóng băng, Điện giật và Trúng độc.",3,0,0,"[[27,300]]","[0,-1,-1]",0,0
834,328,1005,20,3,0,Tinh thần võ sĩ đạo +3,0,0,0,0,0,0,0,0,"Tăng khả năng kháng lại tác dụng phụ của đòn tấn công thuộc tính như Lửa cháy, Đóng băng, Điện giật và Trúng độc.",4,0,0,"[[27,350]]","[0,-1,-1]",0,0
836,329,1005,20,3,0,Tinh thần võ sĩ đạo +4,0,0,0,0,0,0,0,0,"Tăng khả năng kháng lại tác dụng phụ của đòn tấn công thuộc tính như Lửa cháy, Đóng băng, Điện giật và Trúng độc.",5,0,0,"[[27,400]]","[0,-1,-1]",0,0
946,487,1010,41,2,1,Unstoppable,46,120,120,1,0,50,60000,0,Receive an immortal body with strongest fight skills for a temporary time.,1,0,0,"[[26,1000],[27,1000],[31,1],[32,80]]","[0,-1,-1]",0,0
948,488,1010,41,2,1,Unstoppable +1,46,120,120,1,0,60,59000,0,Receive an immortal body with strongest fight skills for a temporary time.,2,0,0,"[[26,1000],[27,1000],[31,1],[32,85]]","[0,-1,-1]",0,0
950,489,1010,41,2,1,Unstoppable +2,46,120,120,1,0,70,58000,0,Receive an immortal body with strongest fight skills for a temporary time.,3,0,0,"[[26,1000],[27,1000],[31,1],[32,90]]","[0,-1,-1]",0,0
952,490,1010,41,2,1,Unstoppable +3,46,120,120,1,0,80,57000,0,Receive an immortal body with strongest fight skills for a temporary time.,4,0,0,"[[26,1000],[27,1000],[31,1],[32,95]]","[0,-1,-1]",0,0
954,491,1010,41,2,1,Unstoppable +4,46,120,120,1,0,90,56000,0,Receive an immortal body with strongest fight skills for a temporary time.,5,0,0,"[[26,1000],[27,1000],[31,1],[32,100]]","[0,-1,-1]",0,0
956,497,1012,43,2,1,Sức mạnh của tình yêu,46,120,120,1,0,50,60000,0,"Cơ thể như muốn bùng cháy, tăng 50% tốc độ ra đòn, tuyệt kỹ đặc biệt của một người đàn ông.",1,0,0,"[[25,500],[31,1],[32,80]]","[0,-1,-1]",0,0
958,498,1012,43,2,1,Sức mạnh của tình yêu +1,46,120,120,1,0,60,59000,0,"Cơ thể như muốn bùng cháy, tăng 50% tốc độ ra đòn, tuyệt kỹ đặc biệt của một người đàn ông.",2,0,0,"[[25,500],[31,1],[32,85]]","[0,-1,-1]",0,0
960,499,1012,43,2,1,Sức mạnh của tình yêu +2,46,120,120,1,0,70,58000,0,"Cơ thể như muốn bùng cháy, tăng 50% tốc độ ra đòn, tuyệt kỹ đặc biệt của một người đàn ông.",3,0,0,"[[25,500],[31,1],[32,90]]","[0,-1,-1]",0,0
962,500,1012,43,2,1,Sức mạnh của tình yêu +3,46,120,120,1,0,80,57000,0,"Cơ thể như muốn bùng cháy, tăng 50% tốc độ ra đòn, tuyệt kỹ đặc biệt của một người đàn ông.",4,0,0,"[[25,500],[31,1],[32,95]]","[0,-1,-1]",0,0
964,501,1012,43,2,1,Sức mạnh của tình yêu +4,46,120,120,1,0,90,56000,0,"Cơ thể như muốn bùng cháy, tăng 50% tốc độ ra đòn, tuyệt kỹ đặc biệt của một người đàn ông.",5,0,0,"[[25,500],[31,1],[32,100]]","[0,-1,-1]",0,0
966,502,1013,44,2,1,Cơn thịnh nộ của thời tiết,46,120,120,1,0,50,60000,0,"Tạo ra một cơn mưa sấm chớp giáng liên tục xuống đầu kẻ thù, kỹ năng tuyệt vời của một hoa tiêu.",1,0,0,"[[31,1],[32,70]]","[0,-1,-1]",0,0
968,503,1013,44,2,1,Cơn thịnh nộ của thời tiết +1,46,120,120,1,0,60,59000,0,"Tạo ra một cơn mưa sấm chớp giáng liên tục xuống đầu kẻ thù, kỹ năng tuyệt vời của một hoa tiêu.",2,0,0,"[[31,1],[32,70]]","[0,-1,-1]",0,0
970,504,1013,44,2,1,Cơn thịnh nộ của thời tiết +2,46,120,120,1,0,70,58000,0,"Tạo ra một cơn mưa sấm chớp giáng liên tục xuống đầu kẻ thù, kỹ năng tuyệt vời của một hoa tiêu.",3,0,0,"[[31,1],[32,70]]","[0,-1,-1]",0,0
972,505,1013,44,2,1,Cơn thịnh nộ của thời tiết +3,46,120,120,1,0,80,57000,0,"Tạo ra một cơn mưa sấm chớp giáng liên tục xuống đầu kẻ thù, kỹ năng tuyệt vời của một hoa tiêu.",4,0,0,"[[31,1],[32,70]]","[0,-1,-1]",0,0
974,506,1013,44,2,1,Cơn thịnh nộ của thời tiết +4,46,120,120,1,0,90,56000,0,"Tạo ra một cơn mưa sấm chớp giáng liên tục xuống đầu kẻ thù, kỹ năng tuyệt vời của một hoa tiêu.",5,0,0,"[[31,1],[32,70]]","[0,-1,-1]",0,0
976,507,1014,45,2,1,Bomb hẹn giờ,46,120,120,5,0,50,60000,0,"Chiêu thức đặc biệt thả ra những quả mìn hẹn giờ và tự kết dính, khi phát nổ sẽ gây choáng cho đối thủ.",1,0,0,"[[31,1],[32,40]]","[0,-1,-1]",0,0
978,508,1014,45,2,1,Bomb hẹn giờ +1,46,120,120,5,0,60,59000,0,"Chiêu thức đặc biệt thả ra những quả mìn hẹn giờ và tự kết dính, khi phát nổ sẽ gây choáng cho đối thủ.",2,0,0,"[[31,1],[32,40]]","[0,-1,-1]",0,0
980,509,1014,45,2,1,Bomb hẹn giờ +2,46,120,120,5,0,70,58000,0,"Chiêu thức đặc biệt thả ra những quả mìn hẹn giờ và tự kết dính, khi phát nổ sẽ gây choáng cho đối thủ.",3,0,0,"[[31,1],[32,40]]","[0,-1,-1]",0,0
982,510,1014,45,2,1,Bomb hẹn giờ +3,46,120,120,5,0,80,57000,0,"Chiêu thức đặc biệt thả ra những quả mìn hẹn giờ và tự kết dính, khi phát nổ sẽ gây choáng cho đối thủ.",4,0,0,"[[31,1],[32,40]]","[0,-1,-1]",0,0
984,511,1014,45,2,1,Bomb hẹn giờ +4,46,120,120,5,0,90,56000,0,"Chiêu thức đặc biệt thả ra những quả mìn hẹn giờ và tự kết dính, khi phát nổ sẽ gây choáng cho đối thủ.",5,0,0,"[[31,1],[32,40]]","[0,-1,-1]",0,0
987,566,0,0,1,0,Quả đấm tốc độ,212,50,50,1,323,0,1000,5,Kỹ năng tấn công cơ bản của các võ sĩ.,21,0,0,"[[28,5],[29,100],[30,42]]","[5,100,42]",0,0
988,567,0,0,1,0,Quả đấm tốc độ,212,50,50,1,352,0,1000,5,Kỹ năng tấn công cơ bản của các võ sĩ.,22,0,0,"[[28,5],[29,110],[30,44]]","[5,110,44]",0,0
989,569,0,0,1,0,Quả đấm tốc độ,212,50,50,1,413,0,1000,5,Kỹ năng tấn công cơ bản của các võ sĩ.,24,0,0,"[[28,5],[29,120],[30,48]]","[5,120,48]",0,0
990,570,0,0,1,0,Quả đấm tốc độ,271,50,50,1,445,0,1000,5,Kỹ năng tấn công cơ bản của các võ sĩ.,25,0,0,"[[28,5],[29,120],[30,50]]","[5,120,50]",0,0
991,571,0,0,1,0,Quả đấm tốc độ,271,50,50,1,439,0,1000,5,Kỹ năng tấn công cơ bản của các võ sĩ.,26,0,0,"[[28,5],[29,130],[30,52]]","[5,130,52]",0,0
992,572,1,1,1,0,Bazooka,213,120,120,1,1033,9,2000,1,Tung một cú đấm nhanh như viên đạn súng lục.,21,0,0,"[[10,80],[11,210],[28,5],[29,260],[30,40]]","[5,260,40]",0,0
993,573,1,1,1,0,Bazooka,213,120,120,1,1125,9,1900,1,Tung một cú đấm nhanh như viên đạn súng lục.,22,0,0,"[[10,80],[11,220],[28,5],[29,270],[30,41]]","[5,270,41]",0,0
994,575,1,1,1,0,Bazooka,213,120,120,1,1321,9,1700,1,Tung một cú đấm nhanh như viên đạn súng lục.,24,0,0,"[[10,80],[11,240],[28,5],[29,290],[30,43]]","[5,290,43]",0,0
995,576,1,1,1,0,Bazooka,272,120,120,1,1425,9,1600,1,Tung một cú đấm nhanh như viên đạn súng lục.,25,0,0,"[[10,90],[11,250],[28,5],[29,300],[30,44]]","[5,300,44]",0,0
996,578,2,2,1,0,Liên hoàng cú đấm,214,80,80,4,647,15,5000,5,Tấn công liên tiếp vào đối thủ bằng những cú đấm như trời giáng.,21,0,0,"[[28,5],[29,100],[30,32]]","[5,100,32]",0,0
997,579,2,2,1,0,Liên hoàng cú đấm,214,80,80,4,706,15,4800,5,Tấn công liên tiếp vào đối thủ bằng những cú đấm như trời giáng.,22,0,0,"[[28,5],[29,110],[30,34]]","[5,110,34]",0,0
998,582,2,2,1,0,Liên hoàng cú đấm,273,80,80,5,901,17,4200,5,Tấn công liên tiếp vào đối thủ bằng những cú đấm như trời giáng.,25,0,0,"[[28,5],[29,120],[30,40]]","[5,120,40]",0,0
999,583,2,2,1,0,Liên hoàng cú đấm,273,80,80,5,977,17,4200,5,Tấn công liên tiếp vào đối thủ bằng những cú đấm như trời giáng.,26,0,0,"[[28,5],[29,120],[30,40]]","[5,120,40]",0,0
1000,603,0,6,1,0,Hắc cước,218,50,50,1,352,0,1000,5,Cú đá in hằn dấu chân lên đối phương.,22,0,0,"[[28,4],[29,110],[30,44]]","[4,110,44]",0,0
1001,604,0,6,1,0,Hắc cước,218,50,50,1,382,0,1000,5,Cú đá in hằn dấu chân lên đối phương.,23,0,0,"[[28,4],[29,110],[30,46]]","[4,110,46]",0,0
1002,606,0,6,1,0,Hắc cước,291,50,50,1,447,0,1000,6,Cú đá in hằn dấu chân lên đối phương.,25,0,0,"[[28,4],[29,120],[30,50]]","[4,120,50]",0,0
1003,607,0,6,1,0,Hắc cước,291,50,50,1,439,0,1000,6,Cú đá in hằn dấu chân lên đối phương.,26,0,0,"[[28,4],[29,120],[30,50]]","[4,120,50]",0,0
1004,609,1,7,1,0,Knock out,219,120,120,1,1125,12,1900,1,Lao đến đối phương và tung một cú đá khiến đối thủ bật lên cao.,22,0,0,"[[10,80],[11,220],[28,4],[29,270],[30,41]]","[4,270,41]",0,0
1005,610,1,7,1,0,Knock out,219,120,120,1,1221,12,1800,1,Lao đến đối phương và tung một cú đá khiến đối thủ bật lên cao.,23,0,0,"[[10,80],[11,230],[28,4],[29,280],[30,42]]","[4,280,42]",0,0
1006,612,1,7,1,0,Knock out,292,120,120,1,1425,12,1600,1,Lao đến đối phương và tung một cú đá khiến đối thủ bật lên cao.,25,0,0,"[[10,90],[11,250],[28,4],[29,300],[30,44]]","[4,300,44]",0,0
1007,613,1,7,1,0,Knock out,292,120,120,1,1505,9,1500,1,Lao đến đối phương và tung một cú đá khiến đối thủ bật lên cao.,26,0,0,"[[10,90],[11,260],[28,4],[29,310],[30,45]]","[4,310,45]",0,0
1008,614,2,8,1,0,Thịt băm,220,80,80,5,646,15,5000,5,Tung liên hoàn cước nhịp nhàng như một đầu bếp đang băm thịt.,21,0,0,"[[28,3],[29,100],[30,32]]","[3,100,32]",0,0
1009,615,2,8,1,0,Thịt băm,220,80,80,5,704,15,4800,5,Tung liên hoàn cước nhịp nhàng như một đầu bếp đang băm thịt.,22,0,0,"[[28,3],[29,110],[30,34]]","[3,110,34]",0,0
1010,618,2,8,1,0,Thịt băm,293,80,80,5,892,17,4200,5,Tung liên hoàn cước nhịp nhàng như một đầu bếp đang băm thịt.,25,0,0,"[[28,3],[29,120],[30,40]]","[3,120,40]",0,0
1011,619,2,8,1,0,Thịt băm,293,80,80,5,977,17,4200,5,Tung liên hoàn cước nhịp nhàng như một đầu bếp đang băm thịt.,26,0,0,"[[28,3],[29,120],[30,40]]","[3,120,40]",0,0
1012,621,0,9,1,0,Gậy chong chóng,221,60,60,1,352,0,1000,1,Đòn tấn công khéo léo bằng gậy của một hoa tiêu.,22,0,0,"[[28,5],[29,270],[30,31]]","[5,270,31]",0,0
1013,622,0,9,1,0,Gậy chong chóng,221,60,60,1,383,0,1000,1,Đòn tấn công khéo léo bằng gậy của một hoa tiêu.,23,0,0,"[[28,5],[29,280],[30,32]]","[5,280,32]",0,0
1014,624,0,9,1,0,Gậy chong chóng,311,60,60,1,449,0,1000,1,Đòn tấn công khéo léo bằng gậy của một hoa tiêu.,25,0,0,"[[28,5],[29,300],[30,34]]","[5,300,34]",0,0
1015,625,0,9,1,0,Gậy chong chóng,311,60,60,1,439,0,1000,1,Đòn tấn công khéo léo bằng gậy của một hoa tiêu.,26,0,0,"[[28,5],[29,300],[30,34]]","[5,300,34]",0,0
1016,628,1,10,1,0,Bong bóng tích điện,222,120,120,1,1073,13,1800,1,Phóng những quả bóng hơi nước gây sock điện bất cứ ai đến gần nó.,23,0,0,"[[13,80],[28,6],[29,340],[30,100]]","[6,340,100]",0,0
1017,629,1,10,1,0,Bong bóng tích điện,222,120,120,1,1163,13,1700,1,Phóng những quả bóng hơi nước gây sock điện bất cứ ai đến gần nó.,24,0,0,"[[13,80],[28,6],[29,350],[30,100]]","[6,350,100]",0,0
1018,630,1,10,1,0,Bong bóng tích điện,312,120,120,1,1257,13,1600,1,Phóng những quả bóng hơi nước gây sock điện bất cứ ai đến gần nó.,25,0,0,"[[13,90],[28,6],[29,360],[30,100]]","[6,360,100]",0,0
1019,631,1,10,1,0,Bong bóng tích điện,312,120,120,1,1505,11,1500,1,Phóng những quả bóng hơi nước gây sock điện bất cứ ai đến gần nó.,26,0,0,"[[13,90],[28,6],[29,360],[30,100]]","[6,360,100]",0,0
1020,634,2,11,1,0,Bão sấm,223,80,80,6,613,17,4600,1,Tạo ra một trận mây sấm diện rộng trên đầu đối thủ.,23,0,0,"[[28,6],[29,130],[30,60]]","[6,130,60]",0,0
1021,635,2,11,1,0,Bão sấm,223,80,80,6,666,17,4400,1,Tạo ra một trận mây sấm diện rộng trên đầu đối thủ.,24,0,0,"[[28,6],[29,140],[30,60]]","[6,140,60]",0,0
1022,636,2,11,1,0,Bão sấm,313,80,80,6,722,18,4200,1,Tạo ra một trận mây sấm diện rộng trên đầu đối thủ.,25,0,0,"[[28,6],[29,140],[30,60]]","[6,140,60]",0,0
1023,637,2,11,1,0,Bão sấm,313,80,80,5,977,18,4200,5,Tạo ra một trận mây sấm diện rộng trên đầu đối thủ.,26,0,0,"[[28,6],[29,140],[30,60]]","[6,140,60]",0,0
1024,638,0,12,1,0,Double Shot,224,120,120,1,323,0,1000,3,Kỹ năng bắn súng lục đôi của một xạ thủ hải tặc.,21,0,0,"[[28,4],[29,170],[30,42]]","[4,170,42]",0,0
1025,641,0,12,1,0,Double Shot,224,120,120,1,419,0,1000,3,Kỹ năng bắn súng lục đôi của một xạ thủ hải tặc.,24,0,0,"[[28,4],[29,200],[30,48]]","[4,200,48]",0,0
1026,642,0,12,1,0,Double Shot,301,120,120,1,455,0,1000,3,Kỹ năng bắn súng lục đôi của một xạ thủ hải tặc.,25,0,0,"[[28,4],[29,210],[30,50]]","[4,210,50]",0,0
1027,643,0,12,1,0,Double Shot,301,120,120,1,439,0,1000,3,Kỹ năng bắn súng lục đôi của một xạ thủ hải tặc.,26,0,0,"[[28,4],[29,210],[30,50]]","[4,210,50]",0,0
1028,644,1,13,1,0,Quả cầu lửa,225,120,120,1,905,13,2000,1,Sử dụng súng hạng nặng phóng một quả cầu lửa vào đối thủ.,21,0,0,"[[11,210],[13,80],[28,7],[29,320],[30,80]]","[7,320,80]",0,0
1029,647,1,13,1,0,Quả cầu lửa,225,120,120,1,1163,13,1700,1,Sử dụng súng hạng nặng phóng một quả cầu lửa vào đối thủ.,24,0,0,"[[11,240],[13,80],[28,7],[29,350],[30,80]]","[7,350,80]",0,0
1030,648,1,13,1,0,Quả cầu lửa,302,120,120,1,1257,13,1600,1,Sử dụng súng hạng nặng phóng một quả cầu lửa vào đối thủ.,25,0,0,"[[11,250],[13,90],[28,7],[29,360],[30,80]]","[7,360,80]",0,0
1031,649,1,13,1,0,Quả cầu lửa,302,120,120,1,1505,11,1500,1,Sử dụng súng hạng nặng phóng một quả cầu lửa vào đối thủ.,26,0,0,"[[11,250],[13,90],[28,7],[29,360],[30,80]]","[7,360,80]",0,0
1033,553,1006,86,3,0,Nổ lực không ngừng +1,0,0,0,0,0,0,0,0,Quá trình luyện tập gian khổ giúp cơ thể tự tạo lớp phòng thủ hóa giải sát thương từ đối thủ,2,0,0,"[[53,80]]","[0,-1,-1]",0,0
1035,554,1006,86,3,0,Nổ lực không ngừng +2,0,0,0,0,0,0,0,0,Quá trình luyện tập gian khổ giúp cơ thể tự tạo lớp phòng thủ hóa giải sát thương từ đối thủ,3,0,0,"[[53,120]]","[0,-1,-1]",0,0
1037,555,1006,86,3,0,Nổ lực không ngừng +3,0,0,0,0,0,0,0,0,Quá trình luyện tập gian khổ giúp cơ thể tự tạo lớp phòng thủ hóa giải sát thương từ đối thủ,4,0,0,"[[53,160]]","[0,-1,-1]",0,0
1039,556,1006,86,3,0,Nổ lực không ngừng +4,0,0,0,0,0,0,0,0,Quá trình luyện tập gian khổ giúp cơ thể tự tạo lớp phòng thủ hóa giải sát thương từ đối thủ,5,0,0,"[[53,200]]","[0,-1,-1]",0,0
1041,557,1007,87,3,0,Luyện tập gian khổ,0,0,0,0,0,0,0,0,Chăm chỉ luyện tập mỗi ngày đưa bản thân đến mức miễn nhiểm mọi hiệu ứng.,-1,0,0,[],"[0,-1,-1]",0,0
1042,558,1007,87,3,0,Luyện tập gian khổ +1,0,0,0,0,0,0,0,0,Chăm chỉ luyện tập mỗi ngày đưa bản thân đến mức miễn nhiểm mọi hiệu ứng.,2,0,0,"[[47,40]]","[0,-1,-1]",0,0
1044,559,1007,87,3,0,Luyện tập gian khổ +2,0,0,0,0,0,0,0,0,Chăm chỉ luyện tập mỗi ngày đưa bản thân đến mức miễn nhiểm mọi hiệu ứng.,3,0,0,"[[47,60]]","[0,-1,-1]",0,0
1046,560,1007,87,3,0,Luyện tập gian khổ +3,0,0,0,0,0,0,0,0,Chăm chỉ luyện tập mỗi ngày đưa bản thân đến mức miễn nhiểm mọi hiệu ứng.,4,0,0,"[[47,90]]","[0,-1,-1]",0,0
1048,561,1007,87,3,0,Luyện tập gian khổ +4,0,0,0,0,0,0,0,0,Chăm chỉ luyện tập mỗi ngày đưa bản thân đến mức miễn nhiểm mọi hiệu ứng.,5,0,0,"[[47,120]]","[0,-1,-1]",0,0
1054,584,0,3,1,0,Nhất kiếm,215,50,50,1,322,0,1000,5,Nhát chém tạo ra bằng một thanh kiếm sắc bén.,21,0,0,"[[11,260],[28,2],[29,100],[30,42]]","[2,100,42]",0,0
1055,589,0,3,1,0,Nhất kiếm,281,50,50,1,439,0,1000,6,Nhát chém tạo ra bằng một thanh kiếm sắc bén.,26,0,0,"[[11,300],[28,2],[29,120],[30,50]]","[2,120,50]",0,0
1056,590,1,4,1,0,Nhị trảm,216,120,120,1,1033,12,2000,1,Tung ra 2 đường kiếm song song tấn công đối thủ từ khoản cách xa.,21,0,0,"[[13,80],[28,2],[29,260],[30,60]]","[2,260,60]",0,0
1057,595,1,4,1,0,Nhị trảm,282,120,120,1,1505,12,1500,1,Tung ra 2 đường kiếm song song tấn công đối thủ từ khoản cách xa.,26,0,0,"[[13,90],[28,2],[29,300],[30,64]]","[2,300,64]",0,0
1059,596,2,5,1,0,Vòi rồng,217,80,80,5,646,15,5000,1,Thuật sử dụng tam kiếm tạo ra một cơn lốc xoáy cuốn theo mọi thứ xung quanh.,21,0,0,"[[28,2],[29,100],[30,32]]","[2,100,32]",0,0
1060,601,2,5,1,0,Vòi rồng,283,80,80,5,977,17,4200,5,Thuật sử dụng tam kiếm tạo ra một cơn lốc xoáy cuốn theo mọi thứ xung quanh.,26,0,0,"[[28,2],[29,120],[30,40]]","[2,120,40]",0,0
1061,492,1011,42,2,1,Ảo ảnh tam kiếm,46,120,120,1,0,50,60000,0,"Kỹ năng tối thượng, thân pháp phản lại mọi đòn đánh của đối thủ như ảo ảnh.",1,0,0,"[[14,1000],[31,1],[32,80]]","[0,-1,-1]",0,0
1063,493,1011,42,2,1,Ảo ảnh tam kiếm +1,46,120,120,1,0,60,59000,0,"Kỹ năng tối thượng, thân pháp phản lại mọi đòn đánh của đối thủ như ảo ảnh.",2,0,0,"[[14,1000],[31,1],[32,85]]","[0,-1,-1]",0,0
1065,494,1011,42,2,1,Ảo ảnh tam kiếm +2,46,120,120,1,0,70,58000,0,"Kỹ năng tối thượng, thân pháp phản lại mọi đòn đánh của đối thủ như ảo ảnh.",3,0,0,"[[14,1000],[31,1],[32,90]]","[0,-1,-1]",0,0
1067,495,1011,42,2,1,Ảo ảnh tam kiếm +3,46,120,120,1,0,80,57000,0,"Kỹ năng tối thượng, thân pháp phản lại mọi đòn đánh của đối thủ như ảo ảnh.",4,0,0,"[[14,1000],[31,1],[32,95]]","[0,-1,-1]",0,0
1069,496,1011,42,2,1,Ảo ảnh tam kiếm +4,46,120,120,1,0,90,56000,0,"Kỹ năng tối thượng, thân pháp phản lại mọi đòn đánh của đối thủ như ảo ảnh.",5,0,0,"[[14,1000],[31,1],[32,100]]","[0,-1,-1]",0,0
1073,650,2,14,1,0,Pháo hoa,226,80,80,5,646,16,5000,1,Tạo ra một màn trình diễn pháo hoa gây sát thương diện rộng.,21,0,0,"[[28,7],[29,110],[30,60]]","[7,110,60]",0,0
4004,552,1006,86,3,0,Nổ lực không ngừng,0,0,0,0,0,0,0,0,Quá trình luyện tập gian khổ giúp cơ thể tự tạo lớp phòng thủ hóa giải sát thương từ đối thủ,-1,0,0,[],"[0,-1,-1]",0,0
4005,507,1014,45,2,1,Bomb hẹn giờ,46,120,120,5,0,50,60000,0,"Chiêu thức đặc biệt thả ra những quả mìn hẹn giờ và tự kết dính, khi phát nổ sẽ gây choáng cho đối thủ.",-1,0,0,[],"[0,-1,-1]",0,0
4006,502,1013,44,2,1,Cơn thịnh nộ của thời tiết,46,120,120,1,0,50,60000,0,"Tạo ra một cơn mưa sấm chớp giáng liên tục xuống đầu kẻ thù, kỹ năng tuyệt vời của một hoa tiêu.",-1,0,0,[],"[0,-1,-1]",0,0
4007,497,1012,43,2,1,Sức mạnh của tình yêu,46,120,120,1,0,50,60000,0,"Cơ thể như muốn bùng cháy, tăng 50% tốc độ ra đòn, tuyệt kỹ đặc biệt của một người đàn ông.",-1,0,0,[],"[0,-1,-1]",0,0
4008,492,1011,42,2,1,Ảo ảnh tam kiếm,46,120,120,1,0,50,60000,0,"Kỹ năng tối thượng, thân pháp phản lại mọi đòn đánh của đối thủ như ảo ảnh.",-1,0,0,[],"[0,-1,-1]",0,0
4009,487,1010,41,2,1,Unstoppable,46,120,120,1,0,50,60000,0,Receive an immortal body with strongest fight skills for a temporary time.,-1,0,0,[],"[0,-1,-1]",0,0
4010,568,0,0,1,0,Quả đấm tốc độ,212,50,50,1,382,0,1000,5,Kỹ năng tấn công cơ bản của các võ sĩ.,23,0,0,"[[28,5],[29,110],[30,46]]","[5,110,46]",0,0
4011,574,1,1,1,0,Bazooka,213,120,120,1,1221,9,1800,1,Tung một cú đấm nhanh như viên đạn súng lục.,23,0,0,"[[10,80],[11,230],[28,5],[29,280],[30,42]]","[5,280,42]",0,0
4012,577,1,1,1,0,Bazooka,272,120,120,1,1505,9,1500,1,Tung một cú đấm nhanh như viên đạn súng lục.,26,0,0,"[[10,90],[11,260],[28,5],[29,310],[30,45]]","[5,310,45]",0,0
4013,20,1,1,1,0,Bazooka,34,120,120,1,80,2,4000,1,Tung một cú đấm nhanh như viên đạn súng lục.,-1,0,0,"[[28,5],[29,60],[30,20]]","[5,60,20]",0,0
4014,580,2,2,1,0,Liên hoàng cú đấm,214,80,80,4,768,16,4600,5,Tấn công liên tiếp vào đối thủ bằng những cú đấm như trời giáng.,23,0,0,"[[28,5],[29,110],[30,36]]","[5,110,36]",0,0
4015,581,2,2,1,0,Liên hoàng cú đấm,214,80,80,4,833,16,4400,5,Tấn công liên tiếp vào đối thủ bằng những cú đấm như trời giáng.,24,0,0,"[[28,5],[29,120],[30,38]]","[5,120,38]",0,0
4016,585,0,3,1,0,Nhất kiếm,215,50,50,1,350,0,1000,5,Nhát chém tạo ra bằng một thanh kiếm sắc bén.,22,0,0,"[[11,270],[28,2],[29,110],[30,44]]","[2,110,44]",0,0
4017,586,0,3,1,0,Nhất kiếm,215,50,50,1,379,0,1000,5,Nhát chém tạo ra bằng một thanh kiếm sắc bén.,23,0,0,"[[11,280],[28,2],[29,110],[30,46]]","[2,110,46]",0,0
4018,587,0,3,1,0,Nhất kiếm,215,50,50,1,409,0,1000,5,Nhát chém tạo ra bằng một thanh kiếm sắc bén.,24,0,0,"[[11,290],[28,2],[29,120],[30,48]]","[2,120,48]",0,0
4019,588,0,3,1,0,Nhất kiếm,281,50,50,1,440,0,1000,6,Nhát chém tạo ra bằng một thanh kiếm sắc bén.,25,0,0,"[[11,300],[28,2],[29,120],[30,50]]","[2,120,50]",0,0
4021,591,1,4,1,0,Nhị trảm,216,120,120,1,1125,12,1900,1,Tung ra 2 đường kiếm song song tấn công đối thủ từ khoản cách xa.,22,0,0,"[[13,80],[28,2],[29,270],[30,61]]","[2,270,61]",0,0
4022,592,1,4,1,0,Nhị trảm,216,120,120,1,1221,12,1800,1,Tung ra 2 đường kiếm song song tấn công đối thủ từ khoản cách xa.,23,0,0,"[[13,80],[28,2],[29,280],[30,62]]","[2,280,62]",0,0
4023,593,1,4,1,0,Nhị trảm,216,120,120,1,1321,12,1700,1,Tung ra 2 đường kiếm song song tấn công đối thủ từ khoản cách xa.,24,0,0,"[[13,80],[28,2],[29,290],[30,63]]","[2,290,63]",0,0
